,plate_well,WellId,Metadata_well_1,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,CircTotalInten_MITO,CircAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,CircSpotTotalInten_MITO,CircSpotAvgInten_MITO,CircSpotTotalArea_MITO,CircSpotAvgArea_MITO,CircSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,RingTotalInten_NUC_Tex,RingAvgInten_NUC_Tex,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,RingSpotTotalInten_NUC_Tex,RingSpotAvgInten_NUC_Tex,RingSpotTotalArea_NUC_Tex,RingSpotAvgArea_NUC_Tex,RingSpotCount_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1422,2A2_J15,J15,J15,2,puromycin,treated,0.25,1.25,2A2,10,15,847,1395,1.218027,1.506017,12141414,9334.83,2319.715,42.14462,10294036,1629.539,4926950,3454.519,0,0,0,0,0,352411,5299.296,66,8.142857,7,4926950,3454.519,18425128,2887.713,6568730,4648.332,1375519,4820.034,276,9.65625,28,1704787,5334.78,332,9.30303,28,6568730,4648.332,20334032,3146.543,6709526,4646.253,2673777,5540.951,476,7.244186,66,610134,5688.183,108,3.861111,25,6709526,4646.253,7603897,1182.224,12060274,9276.809,3558,1898,1,1,1,5410872,9804.667,560,39.41176,16,12060274,9276.809
1423,2A2_J16,J16,J16,2,DMSO,control,NULL,NULL,2A2,10,16,976,1341,1.233436,1.5586925,11581003,9664.6485,2350.0965,41.32087,9895604,1662.179,4764752,3486.283,0,0,0,0,0,339531.5,5157.9885,69,8.5,7,4764752,3486.283,17822463.5,2931.1485,6371714.5,4657.308,1066797,5174.1945,197.5,11.176925,17,1044298,5559.741,187,8.345238,17,6371714.5,4657.308,20052774,3289.521,6766643,4830.4675,2450376.5,5906.6055,402,8.2763635,51,584585.5,5983.1465,101.5,4.520301,20,6766643,4830.4675,7364568.5,1187.683,11547195,9632.8405,5134,2453.5505,1,1,1,5429622,10214.525,546,47.125,13,11547195,9632.8405
1424,2A2_J17,J17,J17,2,puromycin,treated,0.125,0.625,2A2,10,17,859,1376,1.217684,1.47461,11766844,9438.795,2323.143,41.85663,9767769,1547.811,4491739,3183.253,0,0,0,0,0,339009,4934.977,70,8.625,7,4491739,3183.253,18627099,2857.412,6296560,4497.029,1379397,4747.052,281,9.25,30,1423413,5178.128,276,7.862745,28,6296560,4497.029,22710878,3511.645,7334388,5206.894,2870562,6141.071,456,7.76699,62,644477,6258.667,103,3.928571,23,7334388,5206.894,7484943,1151.591,11710175,9391.947,4828,2407,1,1,1,5591075,9856.186,578,45.1875,14,11710175,9391.947
1425,2A2_J18,J18,J18,2,puromycin,treated,0.0625,0.3125,2A2,10,18,866,1409.5,1.2164845,1.488439,12534684.5,9411.485,2288.919,42.363085,10121715.5,1612.2675,4798702.5,3319.1315,0,0,0,0,0,375001.5,4961.874,76.5,9.420168,7,4798702.5,3319.1315,18649512,2913.1845,6682684,4625.3005,1325870,4834.213,264,9.347826,29,1475888.5,5291.3,275.5,8.19147,29,6682684,4625.3005,22166485.5,3452.202,7262457.5,5003.622,3010419.5,5938.7895,491,8.307692,61,642060.5,6146.0445,108,4.129331,23,7262457.5,5003.622,7488720.5,1165.6445,12523974.5,9406.1015,5038.5,2360.125,1,1,1,5786871.5,9898.4125,583,46.246965,14,12523974.5,9406.1015
1426,2A2_J19,J19,J19,2,puromycin,treated,0.03125,0.15625,2A2,10,19,844,1359,1.2114985,1.474366,11460370.5,9111.3195,2201.411,41.597265,9477015,1547.6755,4582469.5,3251.288,0,0,0,0,0,348598,4984.135,72.5,8.732143,7,4582469.5,3251.288,17971673.5,2833.587,6287307.5,4494.628,1222272.5,4779.817,244,9,25,1393911,5202.6015,265.5,8.125,25,6287307.5,4494.628,19729856,3119.999,6429515,4556.253,2368286.5,5414.6355,414.5,6.7621665,59,577709,5534.44,105,3.859606,21,6429515,4556.253,7266791,1139.508,11436998,9094.172,4951.5,2470.5455,1,1,1,5216455.5,9594.729,540.5,39.80303,16,11436998,9094.172
1427,2A2_J20,J20,J20,2,puromycin,treated,0.015625,0.078125,2A2,10,20,864,1401.5,1.2204105,1.5200515,12540586.5,9371.702,2292.7955,42.242695,8976107,1368.957,4258829,3010.1645,0,0,0,0,0,313549,4589.7975,73,8.636364,7,4258829,3010.1645,18199364,2718.2675,6457126,4457.803,1382684.5,4579.5565,296,9.6770835,29,1589459,5115.3495,314.5,9.303309,27,6457126,4457.803,19671548.5,2874.2075,6186987,4366.667,2286743,5133.3535,424,7.2010005,59,476365,5340.71,90,3.855042,20,6186987,4366.667,7194645,1065.941,12529847.5,9351.9765,4479,1939,1,1,1,5615249.5,9837.4885,583,46.70833,14,12529847.5,9351.9765
1428,2A2_J21,J21,J21,2,perifosine,treated,1,20,2A2,10,21,189,2210,1.197732,1.41634,19588030,8459.229,2451.749,53.04582,8034134,839.771,4463520,2044.982,3295,1343.113,1,1,1,268602,3143.579,88,6.571429,8,4463520,2044.982,21236672,2239.224,9305691,4266.454,2179727,3663.389,544,4.408537,113,3605346,4708.351,744,8.913043,77,9305691,4266.454,24867596,2616.058,11506466,4969.723,2963910,5125.094,543,3.608392,145,1726476,5781.272,309,2.588542,90,11506466,4969.723,10176883,1072.443,19473080,8407.639,12055,2184,4,1,2,7093678,9370.202,678,16.8125,40,19473080,8407.639
1429,2A2_J22,J22,J22,2,DMSO,control,NULL,NULL,2A2,10,22,855,1391,1.238899,1.546737,12394302,9587.274,2367.606,42.08416,8327007,1303.967,3946832,2828.776,0,0,0,0,0,288452,4595.571,65,8.142857,7,3946832,2828.776,17579945,2736.97,6138592,4358.867,1462453,4655.047,311,10.21053,27,1413546,5031.327,288,8.232558,25,6138592,4358.867,19209265,2989.901,6246773,4425.971,2063884,5251.523,386,6.146341,60,507982,5346.095,96,3.375,24,6246773,4425.971,6987310,1072.228,12333997,9536.229,10480,2810.775,3,1,1,5752170,9980.438,575,46.61538,14,12333997,9536.229
1430,2A2_J23,J23,J23,2,perifosine,treated,0.5,10,2A2,10,23,449,1974,1.233252,1.555343,18025916,8674.598,2316.315,50.13357,8588041,1063.598,4511118,2307.244,17193,2151.879,8,1.666667,3,326576,3439.681,98,7.619048,10,4511118,2307.244,20269782,2522.702,7669597,3899.156,1587517,3843.185,388,5.685185,67,2179322,4388.097,494,6.850746,65,7669597,3899.156,24524512,3094.173,8731849,4447.78,2827563,5372.608,499,5.629371,85,784671,5349.091,143,2.714286,42,8731849,4447.78,8941334,1111.334,17941613,8625.376,9067,2350.71,3,1,2,7349450,9213.884,780,22.84,35,17941613,8625.376
1431,2A2_K02,K02,K02,2,perifosine,treated,0.25,5,2A2,11,2,803,1408,1.224289,1.49215,12584474,9489.75,2326.873,42.34054,8576709,1376.556,4103792,2810.924,0,0,0,0,0,306341,4551.965,68,8,8,4103792,2810.924,18722102,2902.419,6500887,4446.227,1334828,4660.206,268,8.47619,31,1534545,5123.769,299,8.121951,28,6500887,4446.227,28892693,4518.043,9488181,6529.605,4230951,7271.208,558,8.40625,70,1096609,7721.911,143,4.868421,25,9488181,6529.605,7081588,1124.673,12487621,9464.789,8560,3303.931,2,1,1,5599460,9911.63,576,41.90909,15,12487621,9464.789
1432,2A2_K03,K03,K03,2,perifosine,treated,0.125,2.5,2A2,11,3,760,1438.5,1.215889,1.4839905,12491353,9252.297,2322.2715,42.79667,8270618.5,1296.872,3882961,2710.542,0,0,0,0,0,321448,4237.141,77,8.577381,8,3882961,2710.542,18354345.5,2765.8595,6305763.5,4346.896,1210552,4480.317,267,7.940268,31.5,1612034.5,4959.1485,324.5,6.9846495,32,6305763.5,4346.896,24283235.5,3679.162,7756208,5338.449,3043918.5,5959.639,487.5,6.092949,80,814272.5,6297.6465,131,3.622024,31,7756208,5338.449,7448015,1112.0355,12423539.5,9212.1495,5189,3125.874,2,1,1,5683384,9762.5755,587,38.714285,16,12423539.5,9212.1495
1433,2A2_K04,K04,K04,2,perifosine,treated,0.0625,1.25,2A2,11,4,884,1408,1.210072,1.476486,11968008.5,9258.476,2188.3925,42.34054,8578761.5,1381.556,3864468.5,2770.134,0,0,0,0,0,302328,4343.0435,66,8,7,3864468.5,2770.134,18102564.5,2862.2855,6183411.5,4401.7065,1233548.5,4693.102,252,8.3803655,30,1429122,5034.5215,285.5,7.183222,31,6183411.5,4401.7065,22861219.5,3556.236,7102496,5060.9365,2351518,5987.576,375,6.1957445,59,490367.5,6125.0635,79,3.3623735,20,7102496,5060.9365,6935964.5,1077.3225,11961601.5,9233.378,5843,2872.4325,2,1,1,5453998.5,9631.5865,571,42.27917,16,11961601.5,9233.378
1434,2A2_K05,K05,K05,2,perifosine,treated,0.03125,0.625,2A2,11,5,852,1410.5,1.216396,1.4812175,12632809.5,9220.506,2308.5165,42.37811,8373832.5,1274.4525,3852415.5,2662.605,0,0,0,0,0,296384.5,4147.968,69,7.792857,8,3852415.5,2662.605,18487941.5,2776.842,6321413,4385.621,1105180,4639.8135,225,8.389098,27,1317845,4996.3885,272.5,6.3243005,30,6321413,4385.621,21980661,3295.485,7123970.5,4862.201,2079646.5,5672.642,350,5.6853755,67,517957,5839.917,92,3.0661205,24,7123970.5,4862.201,7271934,1093.4325,12568011,9182.651,4797.5,3083.479,1,1,1,5596018,9676.052,599.5,38.01018,17,12568011,9182.651
1435,2A2_K06,K06,K06,2,DMSO,control,NULL,NULL,2A2,11,6,821,1271,1.23968,1.555619,11481460,10019.41,2517.896,40.22794,7595581,1186.385,3462386,2653.442,0,0,0,0,0,227613,4021.142,59,7,7,3462386,2653.442,17421899,2625.851,5790963,4430.65,1529968,4610.459,315,11.6625,26,1595035,5122.231,304,11.5,20,5790963,4430.65,20820890,3087.478,6304990,4799.934,2586792,5603.121,447,7.77,56,670929,5766.068,117,4.488372,23,6304990,4799.934,6580816,993.2036,11486851,10002.4,5000,2471,1,1,1,5502784,10630.61,527,49.8,12,11486851,10002.4
1436,2A2_K07,K07,K07,2,perifosine,treated,0.015625,0.3125,2A2,11,7,921,1353,1.217969,1.491838,12143594,9631.094,2346.793,41.50534,8521246,1362.467,3900913,2815.41,0,0,0,0,0,275897,4473.158,64,7.583333,7,3900913,2815.41,18049261,2851.879,6151642,4396.233,1201081,4832.533,235,10.02,23,1143751,5159.879,221,7.384615,24,6151642,4396.233,22588541,3535.318,7253154,5131.718,2694298,6075.41,441,7.222222,60,629436,6297.18,99,3.95,22,7253154,5131.718,7007526,1103.7,12034721,9575.291,4972,2389,1,1,1,5513417,10091.54,563,43.5,14,12034721,9575.291
1437,2A2_K08,K08,K08,2,tanespimycin,treated,1,5,2A2,11,8,8,593.5,1.1166515,1.147019,7772700.5,13588.93,3472.742,27.475675,2421805,274.2806,974640.5,1573.98,242602,365.44775,798.5,1.3950525,567.5,702079.5,1754.061,325,21.605,17.5,974640.5,1573.98,14346606,1598.936,4914686.5,8058.355,1272101.5,4934.7305,312,17.7,10.5,4442528.5,9291.478,477,433,1.5,4914686.5,8058.355,10130849.5,1315.9815,5171314.5,6729.0575,2242021.5,5598.167,374.5,13.66883,25.5,3055600,7325.8495,413.5,40.756305,8,5171314.5,6729.0575,3609843,440.66465,7668979,13384.77,0,0,0,0,0,4057298.5,14491.04,278.5,278.5,1,7668979,13384.77
1438,2A2_K09,K09,K09,2,tanespimycin,treated,0.5,2.5,2A2,11,9,200,1751.5,1.20052,1.4171755,17817104.5,9567.255,2750.849,47.223675,8393760.5,911.6707,5066456.5,2759.91,0,0,0,0,0,303010,4466.1365,63,8.425,6,5066456.5,2759.91,22653576.5,2369.6445,8931158.5,4859.423,4258183.5,4140.101,1033.5,8.99903,110.5,4553791.5,5291.8245,834.5,16.157185,47,8931158.5,4859.423,28350328,3030.6795,12207111,6695.9225,5220097.5,6463.7675,797,5.933972,130,2917282,7733.955,379.5,5.0911975,64,12207111,6695.9225,8772222.5,916.6077,17694823.5,9472.753,1756,1724.6,1,1,1,5674547.5,10536.5,502,24.02647,22,17694823.5,9472.753
1439,2A2_K10,K10,K10,2,tanespimycin,treated,0.25,1.25,2A2,11,10,576,1447.5,1.242289,1.5467855,12258937,9166.6795,2355.529,42.930345,8524914,1198.363,4053844.5,2728.239,0,0,0,0,0,298280.5,4297.456,71.5,8.5416665,7,4053844.5,2728.239,19613989.5,2676.902,6604857.5,4437.4405,2563442,4363.99,576.5,11.60491,48,2354463.5,5065.488,465,14.812315,29,6604857.5,4437.4405,21848829.5,2940.2685,6726833,4483.0705,3296911.5,5075.587,661.5,7.540936,90.5,892628,5403.734,168.5,4.265396,34,6726833,4483.0705,7186038,979.75725,12245323.5,9172.996,7072,2588.708,2,1,1,5397494.5,9701.4745,560.5,38.592105,16,12245323.5,9172.996
1440,2A2_K11,K11,K11,2,DMSO,control,NULL,NULL,2A2,11,11,868,1309,1.2420565,1.5822855,11266319.5,9355.996,2343.7215,40.824875,6979105,1102.395,3176693.5,2386.3455,0,0,0,0,0,212422,3544.106,59,7.10101,7,3176693.5,2386.3455,16335761,2550.1505,5504076,4079.7675,1299417,4415.2525,284,10.74537,27,1201058.5,4705.1355,257,8.017857,27,5504076,4079.7675,18480237,2874.841,5901449.5,4332.262,2047953.5,5109.119,376,6.5163725,59,497410.5,5168.517,99,3.4694445,24,5901449.5,4332.262,6410105.5,997.5545,11306610,9361.606,4684.5,2092.8075,1,1,1,5476493.5,9840.614,559.5,47.7803,13,11306610,9361.606
1441,2A2_K12,K12,K12,2,tanespimycin,treated,0.125,0.625,2A2,11,12,745,1412,1.212255,1.495994,12190699,9147.838,2221.749,42.40064,8324291,1210.571,3853369,2619.119,0,0,0,0,0,286907,4097.635,71,8,7,3853369,2619.119,18380037,2644.514,6259170,4293.938,1322125,4449.545,293,8.842105,33,1596918,4943.903,333,8.861111,30,6259170,4293.938,21002614,2997.617,6579218,4513.038,2356756,5112.721,435,6.210084,73,623045,5309.06,118,3.512195,27,6579218,4513.038,7446687,1057.17,12180064,9122.222,4468,2146.438,1,1,1,5390651,9514.737,559,35.375,18,12180064,9122.222
1442,2A2_K13,K13,K13,2,tanespimycin,treated,0.0625,0.3125,2A2,11,13,777,1373,1.224291,1.519273,11804052,9129.541,2244.095,41.81098,8497035,1161.309,3743623,2632.412,0,0,0,0,0,252239,4047.438,65,7.75,7,3743623,2632.412,18433116,2534.927,6045161,4309.491,1404854,4459.135,309,10.02222,32,1654018,4930.388,335,9.647059,30,6045161,4309.491,21196346,2900.178,6534181,4592.597,2634252,5239.704,497,6.8125,73,633290,5508.921,117,3.755102,29,6534181,4592.597,7197494,991.3506,11760026,9118.777,4853,2318.444,1,1,1,5393671,9588.303,568,39.92308,15,11760026,9118.777
1443,2A2_K14,K14,K14,2,tanespimycin,treated,0.03125,0.15625,2A2,11,14,806,1334,1.2146405,1.4826115,11255354,9156.892,2253.544,41.21288,7986443.5,1253.399,3554469,2606.6825,0,0,0,0,0,198762,3908.7245,53,6.2,7,3554469,2606.6825,17717261.5,2687.3415,5999463,4353.0755,1380302,4515.554,301.5,9.151081,32,1623018,4926.4565,330,8.809091,32,5999463,4353.0755,20400637.5,3112.116,6419722.5,4611.01,2603002,5333.392,482.5,7.006173,71,645432,5583.3415,115,4,26,6419722.5,4611.01,6894156,1051.4755,11212509.5,9115.816,4825.5,2603.1045,1,1,1,5246667,9582.49,552,40.07143,16,11212509.5,9115.816
1444,2A2_K15,K15,K15,2,tanespimycin,treated,0.015625,0.078125,2A2,11,15,869,1356,1.213685,1.495006,11690603,9196.69,2246.066,41.55133,8614346,1384.302,3815711,2790.475,0,0,0,0,0,274311,4244.205,68,7.6,7,3815711,2790.475,18189663,2770.881,5983591,4359.478,1085162,4690.279,221,9.168675,26,1175624,5065.667,237,6.774194,28,5983591,4359.478,20937247,3228.318,6491488,4652.354,2073095,5484.703,363,6.15,59,443490,5636.487,79,3.378378,20,6491488,4652.354,7059383,1090.001,11725055,9165.4,4963,2516,1,1,1,5482984,9617.145,569,38.04348,16,11725055,9165.4
1445,2A2_K16,K16,K16,2,MLN0128,treated,1,5,2A2,11,16,190,1249,1.2267945,1.511354,11405428,10149.715,3234.9315,39.87824,5354475,542.53205,3476725.5,2278.9215,0,0,0,0,0,185422,3869.7,39,5.141844,4,3476725.5,2278.9215,19732459,1996.2165,6923409.5,4824.211,2334588,3985.777,501.5,11.18272,36,4062452,5429.1235,621.5,45.44859,10.5,6923409.5,4824.211,23158867.5,2298.695,8433733.5,6040.8335,2737101,5306.9595,446.5,7.681913,75,2864805,7710.4605,361,12.00403,30.5,8433733.5,6040.8335,7591842,754.76215,11416038.5,10129.565,0,0,0,0,0,4210286.5,11656.75,318,40.78125,6,11416038.5,10129.565
1446,2A2_K17,K17,K17,2,DMSO,control,NULL,NULL,2A2,11,17,942,1322.5,1.2475885,1.586911,11473083,9319.603,2297.8995,41.034855,7932176,1269.738,3608846,2666.2855,0,0,0,0,0,268041.5,4041.115,67,8.126984,7,3608846,2666.2855,16986191.5,2678.2155,5764430.5,4222.0155,1165803.5,4651.423,243,10.770625,23,1122827,4999.669,222.5,8.116856,23,5764430.5,4222.0155,19125672,2995.5745,6015452.5,4403.8725,2096617.5,5266.798,386.5,6.8504275,57,500723,5329.5595,96,3.789474,22,6015452.5,4403.8725,6485078.5,1014.7235,11386630.5,9308.1235,6419,3472.584,2,1,1,5437607,9776.3055,548,49.333335,12,11386630.5,9308.1235
1447,2A2_K18,K18,K18,2,MLN0128,treated,0.5,2.5,2A2,11,18,340,1836.5,1.3394925,1.840801,18800155.5,9443.4345,2507.703,48.356015,6771173,655.72655,3962489,2145.896,0,0,0,0,0,128314.5,3631.0395,36,5.3666665,5,3962489,2145.896,22307675,2133.309,7765973.5,4189.784,3395791,3977.3535,851.5,14.79588,53,2824798.5,4842.5765,518.5,18.485295,25,7765973.5,4189.784,27405414.5,2614.4725,9402052.5,5095.657,5437632.5,5309.785,1032.5,11.72688,89,1985505,6100.548,329.5,7.3238075,37.5,9402052.5,5095.657,7416584.5,706.2669,18803938,9426.992,5863,2429.9,2,1,1,6303303.5,9947.2755,632,37.025,18,18803938,9426.992
1448,2A2_K19,K19,K19,2,MLN0128,treated,0.25,1.25,2A2,11,19,367,1873,1.328207,1.804939,18557764,8620.405,2155.445,48.83419,7286972,717.5678,3882477,2061.431,0,0,0,0,0,172077,3543.5,50,6.444444,7,3882477,2061.431,22829575,2221.256,7833136,3995.411,3181526,3755.595,850,11.92135,68,2803328,4625.828,575,15.75676,32,7833136,3995.411,27701222,2676.185,8956058,4705.044,4392638,4965.146,858,8.290323,103,1327758,5481.295,245,4.941176,42,8956058,4705.044,7766157,755.2607,18505783,8571.748,9425,2890,3,1,1,5614877,9118.39,598,29.59459,22,18505783,8571.748
1449,2A2_K20,K20,K20,2,MLN0128,treated,0.125,0.625,2A2,11,20,423,1843,1.301814,1.765631,17847357,8141.285,1973.035,48.44152,6899906,729.8003,3637849,1938.193,0,0,0,0,0,134443,3250.914,43,6.076923,6,3637849,1938.193,21983493,2270.91,7695946,3995.294,3140551,3835.912,802,11.57534,63,2575631,4670.831,562,14.02778,29,7695946,3995.294,28157135,2906.818,9490842,5009.173,5398306,5177.662,1020,9.1625,108,1677524,5928.913,278,6.176471,41,9490842,5009.173,7064361,728.885,17781867,8129.754,9271,3323.278,3,1,2,5300763,8476.88,627,31.3125,22,17781867,8129.754
1450,2A2_K21,K21,K21,2,MLN0128,treated,0.0625,0.3125,2A2,11,21,413,1727,1.33264,1.822482,12352174,7857.193,1976.05,46.89227,6668391,719.1952,3551979,1971.369,0,0,0,0,0,182894,3351.5,56,6.8,7,3551979,1971.369,21266153,2252.341,7477529,3909.204,2732108,3713.133,722,10.01667,62,2489425,4401.464,559,12.74242,39,7477529,3909.204,26959394,2869.277,9388056,4932.008,4274167,5099.95,819,7.807692,110,1511608,5709.679,264,5.025641,43,9388056,4932.008,7068224,754.4954,12251804,7798.572,7350,2841.25,2,1,1,4939795,8209.884,575,27.22581,23,12251804,7798.572
1451,2A2_K22,K22,K22,2,MLN0128,treated,0.03125,0.15625,2A2,11,22,524,1711.5,1.3370755,1.8584815,11513503,7757.373,1862.1845,46.68136,6806850,747.29475,3497988.5,1918.912,0,0,0,0,0,209510.5,3487.944,62,8.125,6,3497988.5,1918.912,20785280,2291.186,7064032.5,3836.1375,2732808,3688.7865,742,9.596853,68,2276566,4333.8835,521.5,11.58482,42,7064032.5,3836.1375,29820683,3324.2445,9774210,5318.7915,4833302,5646.208,841.5,9.0283235,93,1289978.5,6249.6575,207,5.3800655,34,9774210,5318.7915,6951010,757.8867,11455091,7740.809,10403.5,3514.8,3,1,2,5128640,8065.691,630.5,30.26421,22,11455091,7740.809
1452,2A2_K23,K23,K23,2,DMSO,control,NULL,NULL,2A2,11,23,877,1416,1.228822,1.550898,12699691,9437.557,2396.391,42.46065,7930025,1199.278,3613545,2541.459,3627,2054.5,1,1,1,259347,3870.851,69,7.571429,8,3613545,2541.459,17790005,2629.769,5947255,4132.575,899955,4525.189,189,8.714286,21,885382,4798.484,189,5.150685,25,5947255,4132.575,23158195,3445.649,7351204,5096.392,1791295,5939.446,299,4.888889,62,538502,5984.322,89,3.090909,23,7351204,5096.392,7275971,1084.942,12617717,9372.487,5070,2657.929,1,1,1,5831535,9817.342,595,43.3125,15,12617717,9372.487
1453,2A2_L02,L02,L02,2,DMSO,control,NULL,NULL,2A2,12,2,807,1388,1.235984,1.557951,11647431,9027.981,2277.236,42.03875,9855725,1566.823,4818428,3332.68,0,0,0,0,0,400381,5211.231,77,9,8,4818428,3332.68,18729455,2923.9,6411613,4456.607,1615097,4792.611,327,9.540984,35,1494987,5102.614,294,6.945205,32,6411613,4456.607,25820869,4035.87,8688085,6012.037,4119997,6971.7,576,8.557143,69,1062000,7042.402,151,4.148148,32,8688085,6012.037,7512755,1174.186,11538164,8984.012,5776,2769.357,2,1,1,5395933,9515.059,572,40.07692,15,11538164,8984.012
1454,2A2_L03,L03,L03,2,MLN0128,treated,0.015625,0.078125,2A2,12,3,540,1723.5,1.3297275,1.883185,11607772,7663.6545,1825.5035,46.844725,9322983,1054.686,5180450.5,2837.48,0,0,0,0,0,295545.5,4950.356,61,8.1714285,6,5180450.5,2837.48,23178728,2589.6265,7733596.5,4259.439,2291937.5,4155.627,563,9.085366,59,2269732.5,4789.466,459.5,9.1195425,42,7733596.5,4259.439,34107753.5,3877.083,11304943.5,6222.1205,4991165,6743.541,751.5,9.092317,87,1342676,7217.052,194,5.051957,33,11304943.5,6222.1205,8120667.5,904.403,11573370,7615.3595,9315,2843.6365,3,1,2,5312199.5,7901.6455,679.5,28.89899,26,11573370,7615.3595
1455,2A2_L04,L04,L04,2,anisomycin,treated,1,20,2A2,12,4,46,709.5,1.236039,1.297922,7453270.5,10297.515,4209.065,30.051885,3551548,379.15945,2397483.5,2926.681,0,0,0,0,0,496030.5,4970.3925,61,7.754386,3,2397483.5,2926.681,12715062,1465.4405,5397774.5,6829.15,1767833.5,4390.515,267.5,9.5918055,28,4300613.5,8148.743,494.5,368,1,5397774.5,6829.15,13378564,1420.586,6914578,11202.3,2271873.5,7433.2565,320,10.265475,29.5,4197359,13491.07,392.5,135.58335,2,6914578,11202.3,3905317,448.39065,7519386.5,10317.895,0,0,0,0,0,2760927,13293.785,214,41.955555,5,7519386.5,10317.895
1456,2A2_L05,L05,L05,2,anisomycin,treated,0.5,10,2A2,12,5,44,422,2.946362,1.4699465,105226.5,233.40005,19.289105,23.1793,138721.5,255.2346,116678.5,255.7997,16526,291.6746,59.5,1.2101695,50.5,14462.5,291.9121,51.5,1.222222,30.5,116678.5,255.7997,661154.5,1133.9985,547302,1133.8645,19886.5,1303.0195,15.5,1,13,21048,1304.333,16,1.071795,10,547302,1133.8645,451341,837.30045,377783.5,841.5676,8565,1003.5,8.5,1,8,9339.5,1003.243,10,1,7,377783.5,841.5676,124699,230.9912,103929.5,231.4696,35747,254.26805,144,1.6827695,82,30382,255.40165,123.5,1.887002,51,103929.5,231.4696
1457,2A2_L06,L06,L06,2,anisomycin,treated,0.25,5,2A2,12,6,13,747,1.173139,1.220528,7266129,11727.6,3869.221,30.84007,3408950,380.1894,1841656,3413.188,379815,586.5713,554,1.578182,425,1399930,4125.005,419,93.25,5,1841656,3413.188,12359345,1507.888,3686092,7461.725,1085476,5007.918,160,9.077922,22,3611866,7656.523,522,423,1,3686092,7461.725,11814710,1473.944,5713138,9386.34,1555473,6934.58,289,9.35,27,5211152,11518.31,364,310,1,5713138,9386.34,5391138,617.978,7227982,11728.75,566863,450.5123,1312,1.664223,788,5024578,13784.77,404,323,1,7227982,11728.75
1458,2A2_L07,L07,L07,2,DMSO,control,NULL,NULL,2A2,12,7,894,1368,1.231785,1.536927,11477445.5,9143.636,2226.1155,41.73478,10207274,1652.7385,4996533,3566.1385,0,0,0,0,0,353024,5461.599,66,8.4511275,7,4996533,3566.1385,18292340.5,2871.1995,6327517.5,4554.8985,1275531.5,4901.804,250.5,10.085965,25,1227249.5,5297.4565,227,8.0782765,22,6327517.5,4554.8985,22638347.5,3599.062,7612916.5,5451.7455,3253822,6476.41,492,9.1069905,56,820320.5,6595.467,125,4.642857,24,7612916.5,5451.7455,7200358.5,1113.9695,11438938,9115.2595,4962,2481.057,1,1,1,5251688,9578.735,547.5,43.973685,14,11438938,9115.2595
1459,2A2_L08,L08,L08,2,anisomycin,treated,0.125,2.5,2A2,12,8,28,441.5,1.2267265,1.330351,3946862.5,11026.375,3779.9075,23.709355,3359699.5,414.6644,1414914.5,3779.8585,225170,2059.0775,70.5,2.2271715,53,387697,4061.0515,102,9.25,5,1414914.5,3779.8585,13767412.5,1577.356,3321530.5,8344.6125,2522134,6775.4035,325.5,22.56,21,3206120.5,8927.744,341,309.5,1,3321530.5,8344.6125,13279017.5,1567.412,4730206,11667.495,3368686,8991.0685,389,16.75443,23,3592353,13386.665,237.5,150.5,2,4730206,11667.495,3013011.5,394.80795,3931368.5,11059.175,1566,109.32845,0.5,0.5,0.5,2565251,13463.785,191,127,2,3931368.5,11059.175
