plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
2A2_N15,N15,Plate2_drugs,2,Empty,empty,NULL,NULL,2A2,14,15,779,1393,1.244862017,1.598603126,10725658,8402.119323,1997.250288,42.11439998,10689288,8365.142616,4773878,8712.568317,548,37.6875,16,10689288,8365.142616
2A2_N16,N16,Plate2_drugs,2,Empty,empty,NULL,NULL,2A2,14,16,808,1392.5,1.25187476,1.61702167,10864338,8705.701639,2042.59186,42.10684041,10819693.5,8674.822492,5130474,9085.360196,563.5,43.12698413,15,10819693.5,8674.822492
2A2_N17,N17,Plate2_drugs,2,Empty,empty,NULL,NULL,2A2,14,17,706,1399,1.251455527,1.597381213,11073141.5,8558.293819,2042.143854,42.2049769,11018974,8533.335006,4922275,8934.388276,559,35.53571429,16,11018974,8533.335006
2A2_N18,N18,Plate2_drugs,2,Empty,empty,NULL,NULL,2A2,14,18,784,1342,1.235255448,1.563099955,10544417.5,8672.795789,2052.093808,41.33627304,10519544,8662.10472,4895264.5,9045.119204,534.5,39.89117647,15,10519544,8662.10472
2A2_N19,N19,Plate2_drugs,2,UK,treated,1,NULL,2A2,14,19,196,467.5,1.181595015,1.319426354,5498346.5,11939.69363,3891.356048,24.39752686,5567275,12030.29593,2951892,14123.6832,213,149.25,1,5567275,12030.29593
2A2_N20,N20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,14,20,776,1337,1.251155403,1.584467401,11225263.5,9091.09701,2281.234266,41.2591962,11193495.5,9075.244359,5150419.5,9571.198543,540,42.11666667,14,11193495.5,9075.244359
2A2_N21,N21,Plate2_drugs,2,UK,treated,0.5,NULL,2A2,14,21,159,517,1.190340643,1.303651023,6106139,12109.67081,3912.599757,25.65667252,6099539,12165.28012,3111776,14289.16854,219,162.5,1,6099539,12165.28012
2A2_N22,N22,Plate2_drugs,2,UK,treated,0.25,NULL,2A2,14,22,101,991,1.183284088,1.327384811,13378382,13303.62544,3648.230149,35.52154823,13380483,13302.84432,4957869,14907.99072,331,162,2,13380483,13302.84432
2A2_N23,N23,Plate2_drugs,2,UK,treated,0.125,NULL,2A2,14,23,306,678.5,1.198381285,1.320559899,8342798,12652.67422,3813.537808,29.39205528,8276845.5,12657.74519,3701608,14533.23525,260.5,146.75,2,8276845.5,12657.74519
2A2_O02,O02,Plate2_drugs,2,UK,treated,0.0625,NULL,2A2,15,2,679,1295,1.211613019,1.443224703,13579762,10786.20458,2782.925496,40.60597506,13533613,10719.44412,5996531,11334.69848,538,51.25,11,13533613,10719.44412
2A2_O03,O03,Plate2_drugs,2,UK,treated,0.03125,NULL,2A2,15,3,764,1356.5,1.202240012,1.451710295,11953545,9496.283158,2495.742568,41.55898115,11860997.5,9430.058777,5992293,10104.04983,604,44.24898785,15,11860997.5,9430.058777
2A2_O04,O04,Plate2_drugs,2,UK,treated,0.015625,NULL,2A2,15,4,896,1377,1.221051472,1.510324849,11870039.5,9601.180099,2325.660917,41.87183843,11791355,9539.312404,5828223,9997.988099,595.5,47.18218623,14,11791355,9539.312404
2A2_O05,O05,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,5,854,1311,1.243523783,1.581104027,11464152,9411.841228,2309.64689,40.85604083,11418334.5,9355.333735,5680282,9804.18556,588,45,13,11418334.5,9355.333735
2A2_O06,O06,Plate2_drugs,2,UK,treated,1,NULL,2A2,15,6,59,1138,1.247920115,1.357817096,14712004,12981.19854,3764.003581,38.06503122,14669546,12923.3976,5510790,14806.77705,371,137,3,14669546,12923.3976
2A2_O07,O07,Plate2_drugs,2,UK,treated,0.5,NULL,2A2,15,7,97,694,1.222088314,1.306504903,7138371,11592.14323,3665.109199,29.72588508,7168783,11626.72618,3656864,13454.315,276,121,3,7168783,11626.72618
2A2_O08,O08,Plate2_drugs,2,UK,treated,0.25,NULL,2A2,15,8,136,742.5,1.215383042,1.350533297,8279329,11889.85219,3691.657943,30.74653456,8406497,12000.18511,3946889,13727.01476,289.5,123.75,2.5,8406497,12000.18511
2A2_O09,O09,Plate2_drugs,2,UK,treated,0.125,NULL,2A2,15,9,161,930,1.256115758,1.389541167,11891694,12562.4386,3607.861219,34.41093978,11854703,12558.97884,4880001,13901.00535,357,121.5555556,3,11854703,12558.97884
2A2_O10,O10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,10,809,1261,1.250036711,1.593349319,10667862,9257.010705,2333.616317,40.06937816,10612043,9208.536524,5053001,9732.853119,516,43.72222222,13,10612043,9208.536524
2A2_O11,O11,Plate2_drugs,2,UK,treated,0.0625,NULL,2A2,15,11,145,1698,1.290419505,1.492075948,18127668,11503.93214,3423.268713,46.49688965,18200359,11479.17179,7329238,12884.89906,580,50,11,18200359,11479.17179
2A2_O12,O12,Plate2_drugs,2,UK,treated,0.03125,NULL,2A2,15,12,162,1505.5,1.367050998,1.5779434,16722840.5,11685.60673,3409.100728,43.78180968,16880101,11694.15297,7077822.5,12736.75907,529.5,64.1547619,9,16880101,11694.15297
2A2_O13,O13,Plate2_drugs,2,UK,treated,0.015625,NULL,2A2,15,13,145,2063,1.337291166,1.490382616,21195271,11059.21121,3160.995264,51.25127492,21031150,11020.49668,8669045,12327.72217,703,48.77777778,18,21031150,11020.49668
2A2_O14,O14,Plate2_drugs,2,UK,treated,1,NULL,2A2,15,14,70,680,1.208481257,1.363870442,6393442.5,10407.0604,3450.407539,29.41637788,6519102,10562.36603,3655137.5,11987.77335,286,90.29166667,4,6519102,10562.36603
2A2_O15,O15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,15,757,1271,1.23757103,1.567512807,10497984,8680.958748,2122.859669,40.22794379,10483525,8682.091582,4973559,9104.22365,533,46.18181818,13,10483525,8682.091582
2A2_O16,O16,Plate2_drugs,2,UK,treated,0.5,NULL,2A2,15,16,159,669,1.193235239,1.270360214,7618750,11457.5082,3789.568917,29.18556587,7662512,11489.60798,3814107,13478.36332,273,161,2,7662512,11489.60798
2A2_O17,O17,Plate2_drugs,2,UK,treated,0.25,NULL,2A2,15,17,185,831,1.20534221,1.353467636,10854516,12781.07474,3714.947939,32.52786593,10764054,12732.00196,4620904,14499.48718,329,206,2,10764054,12732.00196
2A2_O18,O18,Plate2_drugs,2,UK,treated,0.125,NULL,2A2,15,18,247,954,1.231555188,1.400167095,9501363,11033.1105,3380.084953,34.85212369,9515748,11028.83832,4380370,12240.40893,357,71.4,6,9515748,11028.83832
2A2_O19,O19,Plate2_drugs,2,UK,treated,0.0625,NULL,2A2,15,19,178,1530.5,1.370543264,1.538650202,14925194,11228.44162,3328.783865,44.14259028,14899569.5,11305.41876,6293507.5,12390.93725,543.5,56.08333333,11,14899569.5,11305.41876
2A2_O20,O20,Plate2_drugs,2,UK,treated,0.03125,NULL,2A2,15,20,199,1633,1.343435859,1.504874329,18773050,12265.84872,3335.39595,45.59824752,18805288,12294.91472,7168531,13008.01536,569,63.3,9,18805288,12294.91472
2A2_O21,O21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,15,21,768,1292.5,1.234201173,1.543627227,10874590,9162.468513,2253.208319,40.56675434,10856129,9126.555797,5076769.5,9564.185719,537,42.23684211,14,10856129,9126.555797
2A2_O22,O22,Plate2_drugs,2,UK,treated,0.015625,NULL,2A2,15,22,184,1867.5,1.312639187,1.51391333,19823597.5,11421.80287,3266.262532,48.76233446,19712749.5,11373.35902,7704031.5,12389.13409,609.5,55.01449275,12,19712749.5,11373.35902
2A2_O23,O23,Plate2_drugs,2,Empty,empty,NULL,NULL,2A2,15,23,484,1474,1.230525206,1.552604624,14815001.5,9690.569348,2544.4921,43.3215215,14790128.5,9631.731553,5892979.5,10235.86601,551.5,38.93409091,16,14790128.5,9631.731553
2A3_B02,B02,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,2,778,1564.5,1.222392569,1.524002133,12702506.5,8191.231858,2041.260677,44.63163919,12613762,8129.264126,5738352.5,8615.179225,682,31.84926471,22,12613762,8129.264126
2A3_B03,B03,Plate2_drugs,2,lomustine,treated,1,20,2A3,2,3,702,1444,1.19647013,1.428346622,12791631.5,8860.956241,2289.225451,42.87840835,12745783,8804.735578,6132655,9434.87968,648,35.56578947,20,12745783,8804.735578
2A3_B04,B04,Plate2_drugs,2,lomustine,treated,0.5,10,2A3,2,4,735,1519,1.200705096,1.441544007,12371270,8513.376043,2145.9005,43.9778452,12303799,8470.102053,6018668,8952.940323,683,38.17857143,20,12303799,8470.102053
2A3_B05,B05,Plate2_drugs,2,lomustine,treated,0.25,5,2A3,2,5,897,1460,1.21181625,1.462898361,11698451,8498.31686,2061.278582,43.11530744,11645509,8463.713084,5389579,8905.776012,616,41.15,16,11645509,8463.713084
2A3_B06,B06,Plate2_drugs,2,lomustine,treated,0.125,2.5,2A3,2,6,765,1443,1.212190525,1.476863633,10813826,8134.482154,2073.963786,42.86355868,10728927,8086.268209,5647335,8576.812749,665,32.55555556,22,10728927,8086.268209
2A3_B07,B07,Plate2_drugs,2,lomustine,treated,0.0625,1.25,2A3,2,7,860,1549,1.206340831,1.477275429,12521542.5,7994.284107,2002.389675,44.40999949,12450359,7946.167714,6048785,8427.803344,722.5,29.86111111,26,12450359,7946.167714
2A3_B08,B08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,8,686,1545.5,1.216148703,1.518977168,12131260.5,8122.692482,2149.544422,44.3597932,11973244,8063.113786,5999423,8664.163295,715,30.09703704,25,11973244,8063.113786
2A3_B09,B09,Plate2_drugs,2,lomustine,treated,0.03125,0.625,2A3,2,9,757,1577,1.205546036,1.481927849,13422602,8326.364067,2143.778387,44.80958337,13320975,8275.22896,6022007,8843.899844,687,26.93103448,25,13320975,8275.22896
2A3_B10,B10,Plate2_drugs,2,lomustine,treated,0.015625,0.3125,2A3,2,10,759,1500,1.207519575,1.478125982,11258915,8258.492496,2059.063996,43.70193722,11160284,8220.344465,5398989,8706.63125,637,33.27272727,21,11160284,8220.344465
2A3_B11,B11,Plate2_drugs,2,fluvastatin,treated,1,20,2A3,2,11,394,1688.5,1.299001065,1.786256681,14744380.5,8225.741938,2101.462098,46.3666237,14670079,8186.339286,5233729.5,8676.652499,592,28.35283251,23,14670079,8186.339286
2A3_B12,B12,Plate2_drugs,2,fluvastatin,treated,0.5,10,2A3,2,12,701,1451,1.218376283,1.504247321,12203750,8882.160714,2219.826352,42.98221236,12239100,8895.996661,5516880,9453.15625,588,43.05263158,15,12239100,8895.996661
2A3_B13,B13,Plate2_drugs,2,fluvastatin,treated,0.25,5,2A3,2,13,737,1466,1.211580535,1.494990754,11195910,8198.645763,2001.314167,43.2038097,11179462,8177.577966,5175416,8639.466733,605,35.15384615,18,11179462,8177.577966
2A3_B14,B14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,14,696,1470,1.229031266,1.535795263,11022407,8201.687068,2020.272206,43.26270062,10969632.5,8169.298843,5209785.5,8670.615167,604.5,33.82352941,18.5,10969632.5,8169.298843
2A3_B15,B15,Plate2_drugs,2,fluvastatin,treated,0.125,2.5,2A3,2,15,656,1523,1.211017322,1.486122523,11792939.5,8246.05833,2059.575568,44.03571081,11752445.5,8209.125061,5460125.5,8689.137083,628,34.08152174,20,11752445.5,8209.125061
2A3_B16,B16,Plate2_drugs,2,fluvastatin,treated,0.0625,1.25,2A3,2,16,771,1487,1.210902755,1.474312368,11873324,8436.210145,2085.818112,43.51215006,11810703,8406.194306,5496388,8925.200477,627,40.16666667,17,11810703,8406.194306
2A3_B17,B17,Plate2_drugs,2,fluvastatin,treated,0.03125,0.625,2A3,2,17,682,1519.5,1.212353837,1.499870387,12511113.5,8552.992304,2257.558818,43.98506768,12413832,8499.875005,6242419,9113.401866,699,35.68253968,21,12413832,8499.875005
2A3_B18,B18,Plate2_drugs,2,fluvastatin,treated,0.015625,0.3125,2A3,2,18,825,1443,1.210031413,1.458909634,12058285,9124.946296,2212.004617,42.86355868,12020234,9099.378205,5537153,9533.445848,596,43,15,12020234,9099.378205
2A3_B19,B19,Plate2_drugs,2,monensin,treated,1,20,2A3,2,19,299,2132,1.261939864,1.651563229,19797476,8591.584137,2200.416358,52.10131197,19773626,8558.296631,7445111,9202.745889,793,35.28571429,23,19773626,8558.296631
2A3_B20,B20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,2,20,817,1425,1.230881001,1.529548886,12084978,9167.639579,2295.907083,42.59537946,12010687,9119.871148,5780517,9588.160883,604,45.92307692,14,12010687,9119.871148
2A3_B21,B21,Plate2_drugs,2,monensin,treated,0.5,10,2A3,2,21,313,2546,1.227012691,1.60758118,18952658,7025.226309,2025.207574,56.93564684,18795572,6990.131382,8757887,7787.699571,1106,10.41666667,104,18795572,6990.131382
2A3_B22,B22,Plate2_drugs,2,monensin,treated,0.25,5,2A3,2,22,370,2338.5,1.237875399,1.598407741,20120803,8236.90673,2215.44979,54.5662042,20099116.5,8210.868525,8132632,8646.368997,919,26.32200811,35,20099116.5,8210.868525
2A3_B23,B23,Plate2_drugs,2,monensin,treated,0.125,2.5,2A3,2,23,409,2320,1.238799034,1.611171776,16912628,7205.695122,1742.585855,54.34993785,16887536,7178.763848,6489677,7522.135751,839,32,28,16887536,7178.763848
2A3_C02,C02,Plate2_drugs,2,monensin,treated,0.0625,1.25,2A3,3,2,480,2337.5,1.227854996,1.570985698,20274771,8499.753707,2053.666504,54.55453603,20204772.5,8489.199086,8058362.5,8864.182759,893.5,31.14444444,29,20204772.5,8489.199086
2A3_C03,C03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,3,953,1412,1.226116405,1.537913181,11741555,8836.239593,2149.364184,42.40063958,11638607,8794.447778,5478638,9216.595993,607,40.125,17,11638607,8794.447778
2A3_C04,C04,Plate2_drugs,2,monensin,treated,0.03125,0.625,2A3,3,4,587,2086,1.212237014,1.540954254,18555628,8357.314711,2095.157737,51.53617846,18551650,8371.868003,7807750,8804.279238,866,27.75,29,18551650,8371.868003
2A3_C05,C05,Plate2_drugs,2,monensin,treated,0.015625,0.3125,2A3,3,5,723,1880,1.220164741,1.514203561,18694887,9225.79524,2244.181902,48.92535482,18697767,9206.854331,7581524,9618.217573,755,38.52173913,19,18697767,9206.854331
2A3_C06,C06,Plate2_drugs,2,dactinomycin,treated,1,20,2A3,3,6,120,1599,1.234804526,1.536071102,16798582.5,10176.85571,3161.163467,45.12103989,16623334,10051.03978,6568323.5,11436.11876,609.5,50.05714286,12.5,16623334,10051.03978
2A3_C07,C07,Plate2_drugs,2,dactinomycin,treated,0.5,10,2A3,3,7,390,1759,1.253284584,1.631589245,17032922.5,9200.758716,2458.808074,47.32471193,16935571.5,9128.374548,7441548,9614.00068,747,27.2875,29,16935571.5,9128.374548
2A3_C08,C08,Plate2_drugs,2,dactinomycin,treated,0.25,5,2A3,3,8,688,1759.5,1.240711424,1.582847938,16094908.5,8541.259352,2088.440268,47.33143706,16018806.5,8493.941978,5915539.5,8712.891807,673.5,28.27705628,25,16018806.5,8493.941978
2A3_C09,C09,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,9,802,1479.5,1.228204427,1.544765048,12131427.5,8777.844962,2283.614184,43.40227935,12068817.5,8751.717713,5797804.5,9293.23594,633.5,33.36068111,20,12068817.5,8751.717713
2A3_C10,C10,Plate2_drugs,2,dactinomycin,treated,0.125,2.5,2A3,3,10,603,1502,1.22309579,1.511528755,12509491,8866.501279,2218.900052,43.73106214,12547361,8869.545704,5409058,9436.356383,575,37.15789474,17,12547361,8869.545704
2A3_C11,C11,Plate2_drugs,2,dactinomycin,treated,0.0625,1.25,2A3,3,11,699,1519,1.218923552,1.510899952,12819211,8811.549045,2187.1959,43.9778452,12750254,8785.785227,5643979,9274.129206,616,35.77272727,18,12750254,8785.785227
2A3_C12,C12,Plate2_drugs,2,dactinomycin,treated,0.03125,0.625,2A3,3,12,745,1469,1.215682351,1.503715062,12660819,9257.787807,2326.408824,43.24799292,12697205,9244.644068,5573254,9837.691,573,43.5625,15,12697205,9244.644068
2A3_C13,C13,Plate2_drugs,2,dactinomycin,treated,0.015625,0.3125,2A3,3,13,731,1485,1.20934056,1.492856696,12298060,8888.208807,2209.627932,43.48287851,12263979,8844.327169,5471924,9368.805009,584,37.75,18,12263979,8844.327169
2A3_C14,C14,Plate2_drugs,2,amsacrine,treated,1,20,2A3,3,14,279,1680,1.294262506,1.579803584,17274856,9651.751763,2583.603726,46.24978308,17144486,9613.71345,6312786,10585.10066,577,38.20833333,16,17144486,9613.71345
2A3_C15,C15,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,15,904,1397.5,1.235883168,1.556646054,12224697.5,9290.442452,2272.664281,42.18236844,12207273,9295.228447,5491305.5,9817.675372,565.5,45.41958042,14,12207273,9295.228447
2A3_C16,C16,Plate2_drugs,2,amsacrine,treated,0.5,10,2A3,3,16,334,1654.5,1.271086529,1.560838462,13267066,7422.728468,1887.806271,45.8974376,13409561,7506.144299,5021314,7919.026696,595,34.47727273,18,13409561,7506.144299
2A3_C17,C17,Plate2_drugs,2,amsacrine,treated,0.25,5,2A3,3,17,349,1849,1.238705945,1.499462092,17793048,9011.887446,2585.230369,48.52030419,17644364,8985.855288,7738861,9858.920737,760,29.08695652,29,17644364,8985.855288
2A3_C18,C18,Plate2_drugs,2,amsacrine,treated,0.125,2.5,2A3,3,18,370,1650.5,1.225691012,1.479697381,16676693,9516.833856,2640.043302,45.84191788,16555663.5,9437.627886,7075732.5,10180.92127,695.5,39.48095238,19,16555663.5,9437.627886
2A3_C19,C19,Plate2_drugs,2,amsacrine,treated,0.0625,1.25,2A3,3,19,426,1594.5,1.236965283,1.543765034,15572604,9392.97683,2538.53569,45.05750999,15550574.5,9344.430014,6940901,10050.78977,681,37.08823529,20,15550574.5,9344.430014
2A3_C20,C20,Plate2_drugs,2,amsacrine,treated,0.03125,0.625,2A3,3,20,900,1418.5,1.209705136,1.473135118,12158897,9152.713688,2181.136752,42.49812041,12082743,9113.467932,5802158.5,9485.757659,616,44.74901961,15,12082743,9113.467932
2A3_C21,C21,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,3,21,888,1473,1.227679194,1.541580077,12971323.5,8899.066068,2279.699214,43.30682377,12918356.5,8862.455968,6205148.5,9345.797763,672.5,38.26714286,19,12918356.5,8862.455968
2A3_C22,C22,Plate2_drugs,2,amsacrine,treated,0.015625,0.3125,2A3,3,22,872,1458.5,1.217579472,1.490296142,12816192,9131.412662,2172.07877,43.09315284,12773631,9111.845241,5547954,9470.093561,594,41.06666667,16,12773631,9111.845241
2A3_C23,C23,Plate2_drugs,2,9-aminoacridine,treated,1,20,2A3,3,23,226,892.5,1.186676225,1.337284575,10452140.5,12197.31427,3465.735842,33.71002064,10443094,12183.7198,4434512.5,13364.13522,334,105.7916667,3,10443094,12183.7198
2A3_D02,D02,Plate2_drugs,2,9-aminoacridine,treated,0.5,10,2A3,4,2,201,1218,1.138224195,1.243389718,13356597,10318.41213,3415.418409,39.38027127,13077987,10154.47658,6436952,12443.559,519,50.7,11,13077987,10154.47658
2A3_D03,D03,Plate2_drugs,2,9-aminoacridine,treated,0.25,5,2A3,4,3,350,1611.5,1.243968046,1.562699317,16087025.5,9711.090042,2600.518645,45.29707586,15963353.5,9613.352932,6671274,10379.38745,636.5,36.27878788,18,15963353.5,9613.352932
2A3_D04,D04,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,4,858,1436.5,1.228388146,1.527619006,11954476,8790.944481,2182.57175,42.76690435,11846533,8715.675861,5690978.5,9283.858023,632,37.59642857,18,11846533,8715.675861
2A3_D05,D05,Plate2_drugs,2,9-aminoacridine,treated,0.125,2.5,2A3,4,5,675,1507,1.236173155,1.540175212,13224655,9226.44,2220.899656,43.80378972,13214648,9168.382189,5739517,9639.341387,588,36.57142857,18,13214648,9168.382189
2A3_D06,D06,Plate2_drugs,2,9-aminoacridine,treated,0.0625,1.25,2A3,4,6,735,1492,1.213294411,1.49666961,12183431,8801.686275,2187.152313,43.58524292,12089169,8736.98458,5716192,9237.327586,630,37.78947368,19,12089169,8736.98458
2A3_D07,D07,Plate2_drugs,2,9-aminoacridine,treated,0.03125,0.625,2A3,4,7,922,1500.5,1.20597973,1.48733291,12803301,8768.946149,2095.640992,43.70921967,12684427.5,8693.478575,5845238,9077.460863,659,37.72282609,19,12684427.5,8693.478575
2A3_D08,D08,Plate2_drugs,2,9-aminoacridine,treated,0.015625,0.3125,2A3,4,8,952,1437,1.217535061,1.495063085,12655600,9356.72786,2226.899907,42.77435243,12568171.5,9283.910258,5739515.5,9703.418963,600,44.3286445,15,12568171.5,9283.910258
2A3_D09,D09,Plate2_drugs,2,emetine,treated,1,20,2A3,4,9,646,1358,1.192149418,1.444717824,12915458,9765.434823,2528.700557,41.58195885,12813339.5,9713.520322,6128033,10410.76686,595.5,45.62564103,14,12813339.5,9713.520322
2A3_D10,D10,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,10,828,1401,1.233311473,1.554522144,11930979,9466.510787,2344.103849,42.23515568,11932951,9452.283045,5498483,10037.98786,571,45.66433566,14,11932951,9452.283045
2A3_D11,D11,Plate2_drugs,2,emetine,treated,0.5,10,2A3,4,11,855,1372,1.204416844,1.441179613,11868810,9592.164474,2357.466202,41.79574925,11858107,9566.235552,5500355,10131.00472,551,44,14,11858107,9566.235552
2A3_D12,D12,Plate2_drugs,2,emetine,treated,0.25,5,2A3,4,12,896,1408,1.208445397,1.449703648,12286925,9155.262463,2197.535504,42.34052875,12225048,9143.472869,5474261,9555.940184,586.5,41.13555556,16,12225048,9143.472869
2A3_D13,D13,Plate2_drugs,2,emetine,treated,0.125,2.5,2A3,4,13,849,1453,1.216609633,1.489025434,12286150,8935.732517,2198.693284,43.01182464,12233620,8900.901628,5378063,9418.821429,579,36.85714286,17,12233620,8900.901628
2A3_D14,D14,Plate2_drugs,2,emetine,treated,0.0625,1.25,2A3,4,14,785,1495,1.216148155,1.485382444,12961704,8887.836168,2159.737724,43.62903986,12859294,8849.147927,5542156,9259.588235,618,42,16,12859294,8849.147927
2A3_D15,D15,Plate2_drugs,2,emetine,treated,0.03125,0.625,2A3,4,15,784,1425.5,1.222564252,1.5015277,12780385.5,9500.368942,2398.687501,42.60285102,12721700.5,9479.100005,5788464,10099.96452,576,42.88311688,15,12721700.5,9479.100005
2A3_D16,D16,Plate2_drugs,2,DMSO,control,NULL,NULL,2A3,4,16,848,1419,1.228798643,1.534514746,12139246.5,9162.760523,2250.81297,42.50560774,12107262.5,9116.862151,5509361,9620.295249,588.5,41.28921569,15,12107262.5,9116.862151
2A3_D17,D17,Plate2_drugs,2,emetine,treated,0.015625,0.3125,2A3,4,17,899,1390,1.221486191,1.481850323,12294593,9537.512926,2274.9955,42.06902622,12250966,9483.694222,5620811,9944.967949,565,45.5,14,12250966,9483.694222
2A3_D18,D18,Plate2_drugs,2,digitoxin,treated,1,5,2A3,4,18,902,1400.5,1.202621454,1.435409968,11851509.5,9247.850728,2216.887333,42.22762041,11822559,9201.15669,5474161.5,9625.947916,577,45.42207792,14,11822559,9201.15669
2A3_D19,D19,Plate2_drugs,2,digitoxin,treated,0.5,2.5,2A3,4,19,858,1552,1.206125406,1.480765281,12717498.5,8370.773888,2089.387827,44.45298155,12620959,8317.798116,6055538,8807.158599,694,30.00146199,25,12620959,8317.798116
2A3_D20,D20,Plate2_drugs,2,digitoxin,treated,0.25,1.25,2A3,4,20,916,1446,1.210379963,1.467112062,12629083.5,9349.993001,2246.808465,42.90809226,12593248.5,9312.679113,5818700.5,9774.848833,598.5,44.67410714,15,12593248.5,9312.679113
