,plate_well,WellId,Plate,Plate_number,Drug_name,Treatment,Metadata_dil_factor,Metadata_concentration_uM,PlateNumber,Row,Column,CELL_COUNT,ObjectArea_NUC_A,ObjectShapeP2A_NUC_A,ObjectShapeLWR_NUC_A,ObjectTotalInten_NUC_A,ObjectAvgInten_NUC_A,ObjectVarInten_NUC_A,ObjectSize_NUC_A,RingTotalInten_RNA,RingAvgInten_RNA,CircTotalInten_RNA,CircAvgInten_RNA,RingSpotTotalInten_RNA,RingSpotAvgInten_RNA,RingSpotTotalArea_RNA,RingSpotAvgArea_RNA,RingSpotCount_RNA,CircSpotTotalInten_RNA,CircSpotAvgInten_RNA,CircSpotTotalArea_RNA,CircSpotAvgArea_RNA,CircSpotCount_RNA,TotalInten_RNA,AvgInten_RNA,RingTotalInten_PMG,RingAvgInten_PMG,CircTotalInten_PMG,CircAvgInten_PMG,RingSpotTotalInten_PMG,RingSpotAvgInten_PMG,RingSpotTotalArea_PMG,RingSpotAvgArea_PMG,RingSpotCount_PMG,CircSpotTotalInten_PMG,CircSpotAvgInten_PMG,CircSpotTotalArea_PMG,CircSpotAvgArea_PMG,CircSpotCount_PMG,TotalInten_PMG,AvgInten_PMG,RingTotalInten_MITO,RingAvgInten_MITO,CircTotalInten_MITO,CircAvgInten_MITO,RingSpotTotalInten_MITO,RingSpotAvgInten_MITO,RingSpotTotalArea_MITO,RingSpotAvgArea_MITO,RingSpotCount_MITO,CircSpotTotalInten_MITO,CircSpotAvgInten_MITO,CircSpotTotalArea_MITO,CircSpotAvgArea_MITO,CircSpotCount_MITO,TotalInten_MITO,AvgInten_MITO,RingTotalInten_NUC_Tex,RingAvgInten_NUC_Tex,CircTotalInten_NUC_Tex,CircAvgInten_NUC_Tex,RingSpotTotalInten_NUC_Tex,RingSpotAvgInten_NUC_Tex,RingSpotTotalArea_NUC_Tex,RingSpotAvgArea_NUC_Tex,RingSpotCount_NUC_Tex,CircSpotTotalInten_NUC_Tex,CircSpotAvgInten_NUC_Tex,CircSpotTotalArea_NUC_Tex,CircSpotAvgArea_NUC_Tex,CircSpotCount_NUC_Tex,TotalInten_NUC_Tex,AvgInten_NUC_Tex
1355,2A2_G14,G14,Plate2_drugs,2,DTT,treated,0.25,5,2A2,7,14,527,1285,1.205463276,1.478285825,10323599,8218.313022,2015.932583,40.44889139,6259304,870.1287879,2694678,2041.726052,4613,1780.692308,2,1,2,246280,3133.727273,81,9.294117647,8,2694678,2041.726052,16655670,2247.767245,5402399,4076.395689,2242115,3564.972198,636,8.354166667,68,2387394,4483.748466,526,13.84375,33,5402399,4076.395689,17972260,2445.92712,5435094,4040.231977,3329777,4271.376042,769,7.850393701,95,949487,4880.344086,198,5.695652174,32,5435094,4040.231977,5619755,758.0286195,10317674,8262.807037,0,0,0,0,0,4686828,8698.597046,528,46.15384615,13,10317674,8262.807037
1356,2A2_G15,G15,Plate2_drugs,2,DTT,treated,0.125,2.5,2A2,7,15,650,1361.5,1.221712389,1.531220419,12388515.5,9619.045302,2397.078837,41.63550305,7555139.5,1076.827993,3523859.5,2508.371574,0,0,0,0,0,289514,3844.770127,76,8.560386473,7,3523859.5,2508.371574,17968139,2496.909799,5959854.5,4212.616718,1401338.5,4030.304688,332,7.783783784,40,2003626,4768.112574,408,10.54895833,33,5959854.5,4212.616718,22247857,3093.236711,7113565,5087.057164,3134623,5401.944168,570.5,7.170103869,79,1016311,5965.17748,172.5,4.508064516,32,7113565,5087.057164,7423100,1039.048146,12378874,9565.591143,0,0,0,0,0,5664699,10048.69146,551.5,45.02142857,14,12378874,9565.591143
1357,2A2_G16,G16,Plate2_drugs,2,DTT,treated,0.0625,1.25,2A2,7,16,608,1387,1.242212754,1.584267253,13351098,9622.626229,2431.315042,42.02360347,7282953,1053.755945,3355517.5,2361.771751,0,0,0,0,0,249138,3635.327656,69,7.645833333,7,3355517.5,2361.771751,17437234,2437.698623,5731618.5,4057.293263,1744360,3803.816827,432,8.486363636,53,2177357,4571.336186,472,13.84116466,31,5731618.5,4057.293263,22302215.5,3143.35364,6900998.5,4874.185483,3410521,5445.578165,627,8.216436252,76,1010600,5888.018634,174,5.258333333,30,6900998.5,4874.185483,7325168,1032.165104,13323034.5,9616.497734,0,0,0,0,0,5715651,10206.57655,561.5,46.71794872,13,13323034.5,9616.497734
1358,2A2_G17,G17,Plate2_drugs,2,DTT,treated,0.03125,0.625,2A2,7,17,651,1399,1.218075402,1.532046813,12477052,9161.967003,2307.735186,42.20500116,7569973,1088.00166,3480993,2387.814542,0,0,0,0,0,283605,3645,82,7.4,8,3480993,2387.814542,18039274,2520.691089,5925043,4086.915782,1123100,3915.096774,277,6.176470588,45,1935237,4559.785425,426,8.83,41,5925043,4086.915782,24251376,3410.611992,7640726,5252.995434,2684514,5797.946348,460,5.983333333,77,883861,6221.741573,145,3.882352941,33,7640726,5252.995434,8087720,1136.682723,12414081,9089.904437,2771,1860.666667,1,1,1,5995175,9677.560784,620,39.38095238,16,12414081,9089.904437
1359,2A2_G18,G18,Plate2_drugs,2,DTT,treated,0.015625,0.3125,2A2,7,18,707,1411,1.222486805,1.525769574,13927564,9979.50096,2467.881389,42.38562253,7694134,1104.37632,3532669,2413.60248,0,0,0,0,0,280645,3852.847222,73,8.5,8,3532669,2413.60248,18380891,2570.808884,5961507,4140.167433,1363984,3935.512104,354,6.966666667,48,2114233,4654.164216,448,11.29411765,37,5961507,4140.167433,23573389,3277.167901,7220865,4981.368831,2930684,5738.911392,482,7.948275862,61,799709,6141.089623,132,4.684210526,24,7220865,4981.368831,7897954,1129.548085,13849751,9909.636807,4844,2240,1,1,1,6022089,10367.82897,589,46.09090909,14,13849751,9909.636807
1360,2A2_G19,G19,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,7,19,835,1331,1.236969539,1.575646953,11282691,9262.869258,2302.894861,41.1665135,7765976,1161.786907,3546635,2615.349878,0,0,0,0,0,234746,4052.108696,58,7,7,3546635,2615.349878,17786244,2572.59557,5664615,4194.6863,1254748,4458.237705,275,9.84375,29,1215078,4827.592593,249,7.052631579,28,5664615,4194.6863,20677212,2974.389378,6170599,4526.048423,2120204,5256.466667,395,5.981818182,66,531128,5392.288732,101,3.291666667,26,6170599,4526.048423,6913867,1003.629147,11193252,9224.493827,5518,2644.583333,2,1,1,5282981,9685.130901,550,44.76923077,14,11193252,9224.493827
1361,2A2_G20,G20,Plate2_drugs,2,antimycin-a,treated,1,10,2A2,7,20,487,1135,1.236454549,1.48206957,11696485,11244.17572,3032.664744,38.01482452,5443357,903.6293901,2973470,2554.290708,23025,2647.5,8,2.041666667,3,232556,3830,60,6.333333333,8,2973470,2554.290708,12423887,2009.541319,4762714,4184.048404,1912280,3629.99179,534,8.473684211,60,3049995,4453.378517,659,28.41666667,24,4762714,4184.048404,18007813,2969.698513,7058677,6021.822593,3846099,5805.770227,632,8.880952381,77,1761279,6784.51634,267,6.3125,39,7058677,6021.822593,6635911,1088.086253,11641401,11172.21269,0,0,0,0,0,5371250,11985.6644,456,70.83333333,7,11641401,11172.21269
1362,2A2_G21,G21,Plate2_drugs,2,antimycin-a,treated,0.5,5,2A2,7,21,493,1195,1.217687004,1.468481121,11493519,10320.73356,2830.064688,39.0066822,5946843,929.3124392,3068271,2414.552307,18463,2149.6,8,1.555555556,3,216484,3434.875,61,6.142857143,8,3068271,2414.552307,13157985,2000.197815,4883988,3924.962963,1149937,3435.33887,323,5.254901961,53,2764274,4254.111111,649,16.24637681,39,4883988,3924.962963,18619393,2858.851615,6784026,5395.046041,2217369,5220.964211,417,4.035502959,99,1343590,6035.835979,218,3.625,46,6784026,5395.046041,7282568,1133.250429,11376465,10236.0433,0,0,0,0,0,5982254,11104.00909,531,54,12,11376465,10236.0433
1363,2A2_G22,G22,Plate2_drugs,2,antimycin-a,treated,0.25,2.5,2A2,7,22,570,1214.5,1.220372937,1.482537071,11349209,10113.26016,2663.845773,39.32364888,6278915.5,970.2985213,2959665,2368.19585,19631,2201.356667,8,2,2,244366.5,3536.015965,70,7.30625,8,2959665,2368.19585,13634902,2071.644285,4900567,3942.145149,1001140.5,3606.3089,276.5,5.80199765,42,2278425,4318.971139,511,13.1207265,37,4900567,3942.145149,19819626,3001.381907,6791715.5,5359.760427,2527484,5318.154569,477,5.047721982,98,1247035.5,6163.303303,199,4.125108225,42.5,6791715.5,5359.760427,7149528.5,1112.897255,11293330,10065.65686,0,0,0,0,0,5675893.5,10706.49528,531.5,50.40559441,11.5,11293330,10065.65686
1364,2A2_G23,G23,Plate2_drugs,2,antimycin-a,treated,0.125,1.25,2A2,7,23,503,1407,1.204497648,1.450786207,11822971,9123.089176,2640.518586,42.32550105,6933166,994.0962058,3438654,2437.087,61242,2254,26,1.75,9,326892,3245.766667,108,5.775510204,15,3438654,2437.087,14827617,2100.040461,5371849,3835.930836,1065585,3405.902703,315,3.797927461,70,2963979,4144.417853,705,13.66666667,52,5371849,3835.930836,22321534,3169.708278,8229313,5705.490614,1968431,5494.449833,347,2.628787879,127,1445443,6469.73,226,2.522727273,72,8229313,5705.490614,8438392,1203.982535,11740750,9038.922101,4537,2088,1,1,1,6722174,10237.81956,668,29.45,24,11740750,9038.922101
1365,2A2_H02,H02,Plate2_drugs,2,antimycin-a,treated,0.0625,0.625,2A2,8,2,664,1441.5,1.209876882,1.499629462,12907577.5,9219.168324,2389.0594,42.84127389,10172953,1520.460782,5140744.5,3445.193174,0,0,0,0,0,437466.5,5153.731105,83.5,9,8,5140744.5,3445.193174,17689095,2616.301414,6389889.5,4366.531518,1035298,4147.701408,233,4.85812357,46,2361278.5,4828.530373,477.5,8.688816267,46,6389889.5,4366.531518,27565083,4066.257282,9587778,6483.96506,4160324,6689.618243,618.5,5.839655172,108,1499582.5,7361.079772,205.5,4,46,9587778,6483.96506,8521394,1254.964711,12785576,9121.11833,3924.5,1946.453333,1,1,1,6282307,9677.849287,654.5,38.84863702,17,12785576,9121.11833
1366,2A2_H03,H03,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,8,3,812,1388.5,1.238263496,1.59236094,11626588.5,9003.895094,2241.709441,42.04631485,10642402.5,1527.71292,5030344.5,3578.087816,0,0,0,0,0,430398.5,5574.638138,75.5,9.133928571,8,5030344.5,3578.087816,19170284,2746.434044,6233820.5,4429.8774,1265345.5,4657.132164,259.5,8.552139037,29,1210214,5043.577819,240.5,5.83923445,34,6233820.5,4429.8774,24980844,3561.622357,8021227.5,5679.532341,3210949.5,6356.922565,484.5,6.846937552,69,915710,6556.445472,140,3.464640199,32,8021227.5,5679.532341,8102687,1149.853578,11502955.5,8934.99512,8856.5,2331.866667,3,1,2,5815271.5,9432.838643,629,44.3,15,11502955.5,8934.99512
1367,2A2_H04,H04,Plate2_drugs,2,antimycin-a,treated,0.03125,0.3125,2A2,8,4,888,1381.5,1.209115103,1.480969662,11391582.5,9021.774768,2158.572486,41.94019997,10872149.5,1741.572539,5271888,3747.283413,0,0,0,0,0,383407.5,5781.200974,68,8.527777778,7,5271888,3747.283413,18965035,2988.608828,6466803.5,4584.703525,1195964,4711.24814,248.5,7.378654971,34,1521916,5158.35203,296,6.843137255,38,6466803.5,4584.703525,24621132.5,3885.947585,8122471,5740.448971,3329457.5,6602.6664,489.5,7.797814208,67,833942.5,6828.52028,124.5,4.010416667,26,8122471,5740.448971,7710469.5,1203.573112,11367161,8968.363445,4710.5,2398.67735,1,1,1,5474752,9337.720972,589,42.4077381,15,11367161,8968.363445
1368,2A2_H05,H05,Plate2_drugs,2,antimycin-a,treated,0.015625,0.15625,2A2,8,5,908,1397,1.207511469,1.473604346,11911101,9089.009579,2161.870529,42.17481969,11236376.5,1776.144446,5424253.5,3828.112934,0,0,0,0,0,366960.5,5811.317308,65,8.333333333,7,5424253.5,3828.112934,19181507.5,2985.75818,6660372,4686.300277,1333076,5027.494386,262,10.08876117,24,1277581,5501.491225,238.5,8.130050505,23,6660372,4686.300277,25049050.5,3970.601757,8248716,5896.297777,3987575,7096.709786,553.5,9.909769335,58,880693,7137.116078,124,4.662280702,23,8248716,5896.297777,7568158.5,1179.237574,11861078.5,9070.906325,4816.5,2434.9,1,1,1,5434018,9568.287273,573.5,45.30952381,14,11861078.5,9070.906325
1369,2A2_H06,H06,Plate2_drugs,2,oligomycin-a,treated,1,10,2A2,8,6,789,1410,1.206515302,1.492741708,12692113,9395.059204,2322.589729,42.37060016,11783452,1750.760414,5429282,3884.600615,0,0,0,0,0,409313,5959.055556,69,9.25,7,5429282,3884.600615,21119723,3116.653232,6884884,4809.032982,3005876,5219.6875,556,13.28571429,43,1664793,5477.723926,303,8.256410256,29,6884884,4809.032982,22347836,3307.251164,6739991,4828.363003,4171224,6188.242038,680,9.719512195,69,754898,5993.173333,127,4.258064516,25,6739991,4828.363003,8102154,1198.086857,12627000,9356.532072,0,0,0,0,0,5376441,9926.994709,560,42.75,15,12627000,9356.532072
1370,2A2_H07,H07,Plate2_drugs,2,oligomycin-a,treated,0.5,5,2A2,8,7,828,1340,1.215253316,1.496863952,11677018.5,9219.146402,2243.149609,41.30545669,11060359,1770.568107,5109076,3704.150351,0,0,0,0,0,405640.5,5574.572011,73,9.25,7,5109076,3704.150351,19337939.5,3043.994327,6354515,4669.045326,1752636,4996.67724,342.5,9.744771602,34,1278267.5,5355.389776,239,7.689289502,26,6354515,4669.045326,20965563.5,3313.538538,6571933,4699.237186,3190662.5,5908.531437,516.5,8.968362655,59.5,605422,5909.501502,107,4.319090909,22,6571933,4699.237186,7709625.5,1203.912531,11585179.5,9162.538157,4392.5,2021.944444,1,1,1,5464298.5,9648.441852,560,44.16783217,14,11585179.5,9162.538157
1371,2A2_H08,H08,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,8,8,799,1334,1.232163246,1.545271094,11252346,9186.885088,2287.186918,41.21288091,10316448,1559.859965,5053181,3680.899929,0,0,0,0,0,413788,5598.460317,74,9.153846154,7,5053181,3680.899929,18551393,2804.320075,6241248,4553.082817,1459237,4650.622905,305,9.625,32,1809601,5157.225,344,9.205882353,33,6241248,4553.082817,23860964,3551.271632,7730875,5631.430446,3517994,6280.026703,545,8.174603175,67,1066681,6615.964444,159,4.391304348,30,7730875,5631.430446,7574616,1131.978195,11174993,9120.739423,3877,1927,1,1,1,5292963,9696.797361,556,43.04761905,14,11174993,9120.739423
1372,2A2_H09,H09,Plate2_drugs,2,oligomycin-a,treated,0.25,2.5,2A2,8,9,692,1401.5,1.220883113,1.506849922,11683474.5,8960.402124,2243.502327,42.24269363,11035998,1598.641253,5273653.5,3704.174104,0,0,0,0,0,428579.5,5602.151786,78,9.539393939,7,5273653.5,3704.174104,20425532,2853.70335,6645272.5,4619.55614,2220565.5,4662.830627,461,10.26120858,44,2080605.5,5243.703746,398,10.56228956,32,6645272.5,4619.55614,23840497.5,3361.814011,7485840.5,5162.666731,4106393.5,6186.034978,671,10.30008865,67,914481,6275.041501,148.5,4.632996633,29,7485840.5,5162.666731,7866825,1106.443443,11641463,8921.086014,4870,2190.607143,2,1,1,5460492,9462.994342,582,42.54166667,15,11641463,8921.086014
1373,2A2_H10,H10,Plate2_drugs,2,oligomycin-a,treated,0.125,1.25,2A2,8,10,874,1410.5,1.215902796,1.483274321,12047935,9133.919537,2245.4952,42.37811135,11029470,1668.39759,5409227.5,3738.124951,0,0,0,0,0,385102,5549.564935,69,8.333333333,7,5409227.5,3738.124951,19204273.5,2849.258852,6605949,4587.712804,1371716,4725.903753,284.5,8.906926407,31,1686532.5,5242.043604,314,8.370899471,32,6605949,4587.712804,23703623.5,3559.371067,7829464,5460.848787,3492165,6220.824968,541.5,8.637585812,65,851609,6482.829976,133.5,4.182791096,28,7829464,5460.848787,7995768.5,1185.85076,12028171,9111.002333,4454.5,2147.745098,1,1,1,5441247.5,9590.770797,579.5,40.22077922,16,12028171,9111.002333
1374,2A2_H11,H11,Plate2_drugs,2,oligomycin-a,treated,0.0625,0.625,2A2,8,11,812,1492.5,1.22308849,1.518784568,13295175.5,9098.253156,2240.227818,43.59254486,11512812.5,1664.659127,5475173,3605.066498,0,0,0,0,0,393052.5,5631.120536,69,8.6,7,5475173,3605.066498,20139640,2868.578375,6955766.5,4569.978949,1200247.5,4785.440738,239,8.362318841,26,1362200,5244.617468,251.5,6.91916558,28,6955766.5,4569.978949,23877057,3415.821344,7735508,5100.250661,3281674.5,6003.510071,518,7.93823436,66,771575.5,6296.023519,123,4.145502646,27,7735508,5100.250661,8083065,1157.976305,13270365.5,9059.179161,4885.5,2268.077778,1,1,1,5613003,9504.841409,602,41.3974359,16,13270365.5,9059.179161
1375,2A2_H12,H12,Plate2_drugs,2,oligomycin-a,treated,0.03125,0.3125,2A2,8,12,743,1407,1.218845097,1.521190828,11959058,9305.64879,2290.353354,42.32550105,10690011,1632.093941,5208413,3573.395548,0,0,0,0,0,392372,5442.510204,73,9.142857143,7,5208413,3573.395548,19084557,2854.274148,6641310,4656.68928,1757578,4688.937759,363,8.931034483,39,2042210,5340.746988,399,10.82926829,30,6641310,4656.68928,24527932,3706.288563,8049212,5618.214912,3940711,6552.560219,589,9.507936508,66,1004288,6822.381579,147,4.826086957,29,8049212,5618.214912,7755537,1149.146701,11971199,9261.153772,4463,1999,1,1,1,5695030,9880.93211,601,46.57894737,14,11971199,9261.153772
1376,2A2_H13,H13,Plate2_drugs,2,oligomycin-a,treated,0.015625,0.15625,2A2,8,13,430,1409.5,1.222038721,1.54243071,11860607,9424.916021,2426.227399,42.36300635,9575735,1276.440773,4614825,3022.620724,0,0,0,0,0,222164.5,4669.575,51,7.5,6,4614825,3022.620724,21778187.5,2850.935131,7088187,4639.847764,3213042,4146.901795,714.5,9.637061404,71.5,2534556.5,5122.65796,500,12.40191388,36,7088187,4639.847764,26971057.5,3530.4993,8441572,5620.702877,5414433,5703.573341,941.5,9.529607793,101.5,1656933.5,6504.797966,250,6.209090909,38,8441572,5620.702877,7911228,1043.688383,11781156.5,9366.444799,0,0,0,0,0,5430484.5,10125.79549,546,43.27777778,14,11781156.5,9366.444799
1377,2A2_H14,H14,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,8,14,832,1295.5,1.244814927,1.594008442,9736981,7821.878178,1895.619766,40.61381254,8446453,1280.160572,3764705,2822.707666,2196.5,1965.466667,1,1,1,305609.5,4271.938625,74,8.845238095,8,3764705,2822.707666,17734362,2619.489777,5618335.5,4163.555755,1643872,4515.70165,352,12.28198198,29,1239612,4822.145198,256.5,8.900197628,24,5618335.5,4163.555755,19218797.5,2852.312216,5633863.5,4120.647265,3239601.5,5313.718066,582.5,10.24177489,59,631390.5,5254.573914,119,4.782608696,23,5633863.5,4120.647265,5681461.5,847.256791,9747084.5,7837.334833,4356,2350.916667,1,1,1,4573623.5,8198.850463,550,46.14545455,13,9747084.5,7837.334833
1378,2A2_H15,H15,Plate2_drugs,2,tunicamycin,treated,1,5,2A2,8,15,449,1208,1.214415291,1.505433542,11185367,10292.27525,2632.325085,39.21827852,8739346,1295.448763,4189018,3146.731727,0,0,0,0,0,202649,4698.066667,41,6.476190476,5,4189018,3146.731727,20009800,2911.749949,6617022,5062.494881,4447974,4368.565657,1010,13.31034483,73,3342483,5555.739336,604,20.55172414,27,6617022,5062.494881,25486700,3726.030588,8123660,6152.134764,6883248,6230.5875,1084,13.66666667,84,1999235,7045.897059,283,7.548387097,34,8123660,6152.134764,7389965,1081.211738,11184223,10309.70065,0,0,0,0,0,5474928,10961.33265,509,52.05555556,11,11184223,10309.70065
1379,2A2_H16,H16,Plate2_drugs,2,tunicamycin,treated,0.5,2.5,2A2,8,16,380,1309,1.226206931,1.508392371,11377133,10248.03227,2721.134032,40.8248738,8599934.5,1217.113538,4072466.5,2947.609934,0,0,0,0,0,219280,4479.383929,50,7.2,6,4072466.5,2947.609934,19576460,2882.349229,6507946,4830.297102,4358943.5,4190.067558,1025.5,11.55812007,81,3317095,5283.34434,610.5,19.43636364,28,6507946,4830.297102,26323917,3758.651416,8267397.5,6132.800111,6765061,6264.513463,1091,12.08823837,91.5,2044244,7095.201775,291,7.866600791,35,8267397.5,6132.800111,7394533.5,1060.232371,11374505.5,10204.71639,0,0,0,0,0,5582985,10912.93283,525.5,49.40178571,12,11374505.5,10204.71639
1380,2A2_H17,H17,Plate2_drugs,2,tunicamycin,treated,0.25,1.25,2A2,8,17,506,1309.5,1.217211401,1.481545118,11395142,10019.5907,2656.699563,40.83267225,9094941.5,1346.343579,4335499.5,3072.128081,0,0,0,0,0,222750,4982.127846,46,7,6,4335499.5,3072.128081,19978663.5,2921.464141,6869728,4791.152332,1983184.5,4411.81516,431.5,8.117147708,52,2058896,5343.992154,397,9.632472826,31,6869728,4791.152332,28598986,4270.474208,9479409,6711.62259,5997988.5,6791.369453,872.5,9.292915279,94,1887018,7698.537459,249.5,6.221095335,36,9479409,6711.62259,7600590,1107.477188,11317998.5,9957.174372,0,0,0,0,0,5472387,10651.78325,531.5,44,14,11317998.5,9957.174372
1381,2A2_H18,H18,Plate2_drugs,2,tunicamycin,treated,0.125,0.625,2A2,8,18,460,1310.5,1.240255786,1.533891812,11294666,9638.785974,2472.983813,40.84824238,8394720.5,1250.9296,3832093.5,2779.362966,0,0,0,0,0,188725,4554.23311,42,6.571428571,5,3832093.5,2779.362966,19833068.5,2880.237613,6177843.5,4575.874736,2955810,4130.940111,663,8.592965712,73,2427291,5119.49554,477.5,12.21195652,33,6177843.5,4575.874736,26407330.5,3845.806034,8104185,5844.661799,5378393.5,5903.755107,865.5,9.069952305,98.5,1572459,6705.438594,229,6.120499419,35,8104185,5844.661799,7477057,1101.276026,11232469.5,9620.646325,3854,2032.569231,1,1,1,5395670.5,10202.95182,538,44.57017544,14,11232469.5,9620.646325
1382,2A2_H19,H19,Plate2_drugs,2,tunicamycin,treated,0.0625,0.3125,2A2,8,19,503,1333,1.228619233,1.531612743,11059076,9412.663807,2503.087004,41.1974309,8766597,1277.5856,3927311,2810.948698,0,0,0,0,0,181928,4364.369863,43,6.428571429,6,3927311,2810.948698,20238562,2932.091263,6636933,4613.79006,2212989,4267.390582,514,7.411764706,63,2457246,5134.284404,456,9.930232558,38,6636933,4613.79006,26209810,3784.397073,8384673,5896.942916,4189144,5913.401794,697,6.670212766,102,1441945,6770.757862,220,4.527777778,37,8384673,5896.942916,7670109,1096.755932,10987488,9351.428811,3623,2197,1,1,1,5262830,10059.0183,550,36.92857143,16,10987488,9351.428811
1383,2A2_H20,H20,Plate2_drugs,2,DMSO,control,NULL,NULL,2A2,8,20,863,1356,1.235597933,1.550591083,12116439,9788.645141,2374.296668,41.55132757,9013300,1372.526342,4246977,3120.239578,0,0,0,0,0,343289,4827.392157,71,8.714285714,8,4246977,3120.239578,18045901,2741.543134,6197272,4493.460371,1623957,4630.512552,342,10.625,30,1858570,5098.249505,359,10.11538462,27,6197272,4493.460371,21908333,3294.680474,6913664,5027.952911,2739469,5803.245,463,7.655913978,61,684759,5970.184783,113,4.125,25,6913664,5027.952911,7186732,1081.845361,12107544,9755.216894,14615,3495.545455,3,1,2,5626857,10198.4789,564,51,12,12107544,9755.216894
1384,2A2_H21,H21,Plate2_drugs,2,tunicamycin,treated,0.03125,0.15625,2A2,8,21,474,1366.5,1.223826239,1.508866563,11580693,9234.05543,2333.935739,41.71187339,8077889.5,1165.058917,3741465.5,2456.408722,0,0,0,0,0,172096,3851.49569,43,6,6,3741465.5,2456.408722,19833406.5,2762.749019,6351033,4312.378084,1490176,4102.687449,367.5,5.841346154,57,1662403,4817.087735,359.5,6.655555556,37,6351033,4312.378084,28290216,3971.325711,9322024.5,6075.361166,3789896.5,6345.168024,585,6.230952381,92.5,1317109.5,7025.478652,185.5,3.917839528,38,9322024.5,6075.361166,8057637.5,1121.077473,11536604,9170.095094,5769.5,2478.55,2,1,1,5554603,9769.154318,573,39.85164835,17,11536604,9170.095094
1385,2A2_H22,H22,Plate2_drugs,2,tunicamycin,treated,0.015625,0.078125,2A2,8,22,848,1377,1.215024035,1.474577992,12042498.5,9319.044054,2271.883951,41.87183566,9423080.5,1516.978074,4077285,2893.972165,0,0,0,0,0,324620.5,4775.959766,68,8.5,7,4077285,2893.972165,19428408,3036.850452,6465458.5,4564.090557,1465064.5,4794.466771,295,8.951960784,32,1472664,5216.236533,283,7.616898148,30.5,6465458.5,4564.090557,26641495.5,4098.120548,8103048,5711.741439,3463628,6624.448887,498,7.590353261,67,680270.5,6836.934884,99,3.753787879,23,8103048,5711.741439,7652257,1181.580387,12002528,9295.324429,9529,2884.691919,2,1,1,5374110,9802.721855,551,39.78571429,15,12002528,9295.324429
1386,2A2_H23,H23,Plate2_drugs,2,tetrandrine,treated,1,20,2A2,8,23,501,1730,1.210682481,1.503286825,16144764,8614.566426,2118.851822,46.93297788,9607738,1202.940278,4416835,2489.91527,31804,2227.376344,13,1.886363636,4,427309,3719.910714,118,8.75,11,4416835,2489.91527,22388098,2795.528776,7377658,4228.41345,2218640,4354.925714,501,8.0375,64,1579822,4744.904255,326,5.571428571,52,7377658,4228.41345,35253668,4408.622093,11080931,6361.722933,4889524,7482.544141,643,6.507042254,105,1174681,7371.619403,163,3.408163265,42,11080931,6361.722933,9071240,1119.892247,15986851,8579.061738,16562,2743.701754,5,1.307692308,2,6414649,8891.250751,719,32.15789474,24,15986851,8579.061738
1387,2A2_I02,I02,Plate2_drugs,2,tetrandrine,treated,0.5,10,2A2,9,2,658,1622.5,1.20976197,1.463994838,13742892.5,9007.262028,2139.575404,45.45141485,9446828.5,1317.610976,4279756,2624.407781,2517,2033.4,1,1,1,401535.5,4105.160483,98,9.118055556,10,4279756,2624.407781,20163473.5,2819.691255,6901190,4175.743254,1298003.5,4577.985279,284,8.15,37,1004808,4865.868331,208.5,5.626502214,31,6901190,4175.743254,22957412.5,3215.492278,7154615.5,4330.26807,2816250,5355.758716,520.5,6.376588785,81,549700,5318.553052,103,3.389277389,27,7154615.5,4330.26807,8284942,1147.662624,13715911.5,8963.119057,6898,2971.5,2,1,1,5980189.5,9254.827876,646.5,38.96153846,18,13715911.5,8963.119057
